model,regime,case,params,mean_rmse,fold0_rmse,fold1_rmse,fold2_rmse
RandomForest,discharging,case4_solar_and_lags,"{""max_depth"": 12, ""max_features"": 1.0, ""min_samples_leaf"": 2, ""n_estimators"": 300}",1.982201138765881,2.734017521060009,2.0809682947057535,1.131617600531881
RandomForest,discharging,case4_solar_and_lags,"{""max_depth"": 12, ""max_features"": ""sqrt"", ""min_samples_leaf"": 5, ""n_estimators"": 300}",2.3852428909460097,3.0309439437078,2.4321321106174367,1.692652618512792
RandomForest,discharging,case4_solar_and_lags,"{""max_depth"": 12, ""max_features"": 1.0, ""min_samples_leaf"": 5, ""n_estimators"": 300}",2.026379830568171,2.6990373123547053,2.20451495250991,1.175587226839898
RandomForest,discharging,case4_solar_and_lags,"{""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""n_estimators"": 600}",2.215287882715338,2.783851525626725,2.255459175335028,1.6065529471842612
RandomForest,discharging,case4_solar_and_lags,"{""max_depth"": null, ""max_features"": 1.0, ""min_samples_leaf"": 1, ""n_estimators"": 600}",1.9611928729571488,2.701634286455221,2.0397453744886818,1.1421989579275442
RandomForest,discharging,case4_solar_and_lags,"{""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 2, ""n_estimators"": 600}",2.268785335110131,2.8109378364634368,2.3167306176414653,1.6786875512254908
RandomForest,discharging,case4_solar_and_lags,"{""max_depth"": null, ""max_features"": 1.0, ""min_samples_leaf"": 2, ""n_estimators"": 600}",1.9858774705833273,2.749789019394981,2.078217396750744,1.1296259956042574
RandomForest,discharging,case4_solar_and_lags,"{""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 5, ""n_estimators"": 600}",2.3586381587581724,3.002834063957118,2.4231741335500385,1.6499062787673597
RandomForest,discharging,case4_solar_and_lags,"{""max_depth"": null, ""max_features"": 1.0, ""min_samples_leaf"": 5, ""n_estimators"": 600}",2.0252124191532093,2.7158217775701474,2.1946760928589293,1.165139387030551
RandomForest,discharging,case4_solar_and_lags,"{""max_depth"": 6, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""n_estimators"": 600}",2.2663925705313357,2.8431304224869707,2.362932947734257,1.593114341372779
RandomForest,discharging,case4_solar_and_lags,"{""max_depth"": 6, ""max_features"": 1.0, ""min_samples_leaf"": 1, ""n_estimators"": 600}",1.9737995362682863,2.717708650781704,2.05793683774007,1.1457531202830853
RandomForest,discharging,case4_solar_and_lags,"{""max_depth"": 6, ""max_features"": ""sqrt"", ""min_samples_leaf"": 2, ""n_estimators"": 600}",2.297507404590449,2.8391847966637997,2.384413232647863,1.6689241844596834
RandomForest,discharging,case4_solar_and_lags,"{""max_depth"": 6, ""max_features"": 1.0, ""min_samples_leaf"": 2, ""n_estimators"": 600}",2.0147344338144424,2.79864082625887,2.0887796500754123,1.156782825109044
RandomForest,discharging,case4_solar_and_lags,"{""max_depth"": 6, ""max_features"": ""sqrt"", ""min_samples_leaf"": 5, ""n_estimators"": 600}",2.3659921099536505,3.000859081805523,2.438558128764979,1.658559119290449
RandomForest,discharging,case4_solar_and_lags,"{""max_depth"": 6, ""max_features"": 1.0, ""min_samples_leaf"": 5, ""n_estimators"": 600}",2.0251187509467066,2.717008551222265,2.193318023823703,1.1650296777941518
RandomForest,discharging,case4_solar_and_lags,"{""max_depth"": 12, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""n_estimators"": 600}",2.214352242701486,2.783348867602425,2.2545095825394545,1.6051982779625782
RandomForest,discharging,case4_solar_and_lags,"{""max_depth"": 12, ""max_features"": 1.0, ""min_samples_leaf"": 1, ""n_estimators"": 600}",1.961209383958307,2.7016342864552216,2.039794907492155,1.1421989579275438
RandomForest,discharging,case4_solar_and_lags,"{""max_depth"": 12, ""max_features"": ""sqrt"", ""min_samples_leaf"": 2, ""n_estimators"": 600}",2.2688172747142965,2.810937836463433,2.316826436453965,1.6786875512254915
RandomForest,discharging,case4_solar_and_lags,"{""max_depth"": 12, ""max_features"": 1.0, ""min_samples_leaf"": 2, ""n_estimators"": 600}",1.9858774705833253,2.749789019394978,2.0782173967507434,1.1296259956042551
RandomForest,discharging,case4_solar_and_lags,"{""max_depth"": 12, ""max_features"": ""sqrt"", ""min_samples_leaf"": 5, ""n_estimators"": 600}",2.358638158758168,3.0028340639571174,2.4231741335500283,1.6499062787673584
RandomForest,discharging,case4_solar_and_lags,"{""max_depth"": 12, ""max_features"": 1.0, ""min_samples_leaf"": 5, ""n_estimators"": 600}",2.0252124191532093,2.715821777570148,2.194676092858928,1.1651393870305522
